replySeq,title,name,content,memberId,memberIcon,memberUrl,memberDomain,good,bad,site,email,ipAddress,offset,location,isMobile,deleteReason
40894657,라임 핵심 인물' 본 적 없다더니…말 바꾼 靑 전 행정관,xpe****,요런 버러지 찾아내 박멸하는 행동대 모집합니다,15819465,https://phinf.pstatic.net/contact/20190512_249/1557652391670AlNW7_JPEG/image.jpg,http://blog.naver.com/xpert13,naver,2,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691040,,59.15.206.219,1,South Korea,0,
40889125,"코로나에 개학 미뤘는데…""교과서 받으러 나와라""",leed****,"학교장 수준이 기가 막히는구만
7080",23276475,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/leedooch,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691037,,211.174.13.106,1,South Korea,0,
40893070,한국인 승무원만 '일방 해고?'…中 항공사 논란,북한포털은 지금말고,한국정부 관계자들은 황제의 나라 중국을 향해 삼배를 올리며 충성맹세를 하고있다,f12d3716474d13d6b38ad1cc5f61e4ddfbeab44844f9a531fbd70481d1b17e5b,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/oshphung,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691036,,58.184.147.176,1,South Korea,0,
40892330,한국인 승무원만 '일방 해고?'…中 항공사 논란,타른헬름,역쉬나 짱개!,46866007,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/tarnhelm5,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691036,,121.157.179.196,1,South Korea,0,
40892128,한국인 승무원만 '일방 해고?'…中 항공사 논란,붉은미르환웅,아..개 만 도 못 한 넘 들...코로나나 확 걸려버려라..,10607274,https://phinf.pstatic.net/contact/20191206_131/15756316693279AwNP_JPEG/image.jpg,http://blog.naver.com/gensiro,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691036,,220.127.217.59,1,South Korea,0,
40891776,한국인 승무원만 '일방 해고?'…中 항공사 논란,jub****,청와대는 한마디 유감표명도 못하죠?,a426fd65378382f87ad93271ed918d6e0ac3a3c0daa3b6adadcd357499d2fcc1,https://ssl.pstatic.net/static/pwe/address/img_profile.png,,naver,1,1,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691036,,180.66.232.178,1,South Korea,0,
40891725,한국인 승무원만 '일방 해고?'…中 항공사 논란,종소리,"중국 짜장면을 믿니 
거길 왜 가니",77948425,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/jong610101,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691036,,58.79.52.130,1,South Korea,0,
40892312,한국인 승무원만 '일방 해고?'…中 항공사 논란,진실이정의다,그래서 중국은 중국인 한국에서 짤랐다고 유감표명했냐? 베트남은 태국은? 그나라 사람들 한국에서 얼마나 차별받고 사는데 그 나라도 다 한국에 유감표명해야겠네 니 자신들 꼴이나 좀 보고 탓하자 한국인이 뭐 그렇게 잘났다고 아무나라나 비하하고 미국이나 유럽인들한테는 굽신굽신 아 진짜 이나라 인간들 노예근성들 정말 꼴보기 싫다 인간들이 정말 야비해,18943636,https://phinf.pstatic.net/contact/52/2013/11/7/efive25_1383773760495.jpg,http://blog.naver.com/efive25,naver,0,1,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691036,,210.109.134.106,1,South Korea,0,
40895717,"시진핑, 마스크 쓰고 우한 활보…자신감 내비친 中",btis,"시진핑!!!    세계에 사죄해라!!!
지구상에 중국과 북한만 없으면 세계가 조용해 질거다.",73385422,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/hongjin3579,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691034,,175.214.116.100,1,South Korea,0,
40893694,"시진핑, 마스크 쓰고 우한 활보…자신감 내비친 中",mybus****,"깡패 두목같은 시키가.....어디서 잘난 척이냐
너 때문에 비명에 간 많은 사람들의 원혼이 너를 저주할거다",108125d35c16279a2ec3607d11a036abde6f98223a012326bd4c85beca1ec3d7,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/mybushcat,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691034,,175.214.152.55,1,South Korea,0,
40893097,"시진핑, 마스크 쓰고 우한 활보…자신감 내비친 中",썩세스드림,그래 이참에 너도 가라,56118440,https://phinf.pstatic.net/contact/33/2015/10/9/k209306_1444368354708.jpg,http://blog.naver.com/k209306,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691034,,112.167.227.95,1,South Korea,0,
40895986,산골 오지 마을서 11명 확진…감염 경로 오리무중,햇빛아리,산골마을도 단기외국인 중국인 베트남인 등 있더라. 지금 시골 마을에서 일하는 중인데 간혹 오시는 분중에 단기외국인 있으심. 아마 이분들에게 옮긴거 아님??,7d21d19f5ac61a3629241751871fa2621c632c80bdfd861285e00192c6e43e0c,https://phinf.pstatic.net/contact/20190523_258/1558576004598iBr3Q_JPEG/thumbnails-choice3798.jpg,http://blog.naver.com/choice3798,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691030,,211.253.82.235,1,South Korea,0,
40895412,산골 오지 마을서 11명 확진…감염 경로 오리무중,얌,뭘 숨기는거야.. 검찰은 머하고 있는거야... 전국민이 초토화되고있는데,5002489,https://phinf.pstatic.net/contact/20170329_275/14907477755963bnnz_PNG/yamLogo.png,http://blog.naver.com/yam77,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691030,,122.128.252.118,1,South Korea,0,
40894411,산골 오지 마을서 11명 확진…감염 경로 오리무중,s,불법체류 중국인이나 조선족 찾으면 될 일을 참 힘들게도 조사하네요,42155778,https://phinf.pstatic.net/contact/20190911_5/1568159450175oNUzk_JPEG/image.jpg,http://blog.naver.com/w141002,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691030,,211.204.132.38,1,South Korea,0,
40892876,산골 오지 마을서 11명 확진…감염 경로 오리무중,김영민,사생활 노출 될까봐 숨기고 있는거지...ㅡㅡ;;,1509183605843541,https://graph.facebook.com/1509183605843541/picture,https://www.facebook.com/1509183605843541,facebook,1,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691030,,106.251.235.42,1,South Korea,0,
40892121,산골 오지 마을서 11명 확진…감염 경로 오리무중,kira,분명한건  누군가  가져왔고~~~ 절데   숨기고  싶다는   것이지~~~,15387804,https://phinf.pstatic.net/contact/20181128_64/15433902677605gLpp_JPEG/image.jpg,http://blog.naver.com/artinos,naver,1,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691030,,58.227.240.171,1,South Korea,0,
40890214,수도권 첫 '역학조사 불가능'…어느 곳도 방심 금물,베타,"많이 바 ~ 집~ 흩어지 ~ 감이~ 개인 위승~

발음 꼬이는 현상은 막기 힘들죠.
발음이 꼬이는 내역은 코로나19 바이러스와 관련된 단어들입니다.


여호와 하느님 수도권 집 시세가 매우 비쌉니다. 이번 계기로 집값이 하락하는지
정부서울청사와 정부과천청사에 있던 일부 정부부처들이 세종으로 옮긴것이 타당했었는지를 살펴볼 것입니다.

자동문이 발달해 있지만
어떤 건물의 취약점은 '회전문'에 있는데 다들 손을 잡고 돌기 때문에 청소부가 닦기가 힘듭니다.
사람들이 몰려오면 특히 어렵습니다.

역학조사가 불가능한 방법중 하나는
회전문을 돌때 공기의 압력을 느낄 수 있는데 귀속에 감압이 느껴질 것입니다.
코로나19 바이러스가 귀나 귀속에 침투해서 손가락으로 귀를 파는 행동을 하면
마스크와 손소독은 언젠가 한것 같은데 작업시 무의식적으로 귀를 파다가
코로나19가 검출될 수도 있을것 같습니다.",91308971,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/betatester3,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691024,,218.209.122.95,1,South Korea,0,
40891762,수도권 각지로 출퇴근…지자체서 공개한 동선 보니,종소리,"면역력 건강한 사람은 감기
몸 살 앓고 쾌유할 것입니다 
한국은 후진국 아닙니다 
모두들 힘 내십시오",77948425,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/jong610101,naver,1,1,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691023,,58.79.52.130,1,South Korea,0,
40891559,수도권 각지로 출퇴근…지자체서 공개한 동선 보니,로뎀나무,코로나19 잠복 기간  14일  감염은 며느리도 모르게 전파 되는 것을 신천지 탓 으로 돌리고  왕서방 여행 와서 본국으로 돌아 가면 누가 감염 경로를 알수 있나요.? 원숭이는  재주를 참 잘 넘지요.    방송인mc 90% 기독교인 하나님 나 한테 까불면 죽어.진짜 이단은  한기총  국민이 증인,33889954,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/10004seok,naver,2,3,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691023,,119.196.186.114,1,South Korea,0,
40891308,수도권 각지로 출퇴근…지자체서 공개한 동선 보니,가리봉 나달,그래서 어쩌라고?  어떻게 막을까? 다 집에 쳐박혀 있을까? 그만좀 징징대고 느그들이 해결책 좀 말좀 해봐라~~~,80761465,https://phinf.pstatic.net/contact/47/2015/3/20/notoriety_kr_1426814614168.jpg,http://blog.naver.com/notoriety_kr,naver,1,3,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691023,,116.41.207.27,1,South Korea,0,
40891038,수도권 각지로 출퇴근…지자체서 공개한 동선 보니,스위트엔젤,"저분들도 예상치 못했는데 감염되었을 것이다.  확진자들에 대한 배려가 있어야 한다. 정부는 집단감염된 확진자들의 인격을 짓밟는 것에 대해 엄정 대처했으면 한다.  김어준과 몇몇 민주당원들의 대구비하발언,  바이러스를 만들어낸 중국에게는 한없이 관대하면서 대구시민을 향해서는 상처가 될만한 말을 서슴치 않고 하는 김어준과 민주당원들,  그리고 김어준을 감싸는 서울시장-  그들이 과연 대한민국 국민이기는 한건지 의문이다.",88485122,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/wewehaha1,naver,0,3,https://news.sbs.co.kr/news/endPage.do?news_id=N1005691023,,114.200.81.191,1,South Korea,0,
40886996,[스브스타] 진태현-박시은 부부 입양 딸 개명…엄마 성 따른 이유,커피중년,뭔가  자신이 깨어있고 다른사람보다 특별하다고 생각하는 부류의 사람같은데.. 개인적으로 난 별로....,62645891,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/tgif2u,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690961,,112.152.254.105,1,South Korea,0,
40882113,"""구로구 콜센터 직원들, 업무상 마스크 안 쓰고 근무""",야옹야옹,정부가 김칫국 마시기만 하면 뭐가 새로 터지네. 어제 복지부장관과 cnn 단독 인터뷰 했던데 제발 김칫국 마시지 말자. 이 와중에 여론몰이가 1순위이군.,5690771,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/wildcatj,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690335,,59.8.155.29,1,South Korea,0,
40881885,"""'집단 감염' 구로구 콜센터 직원들, 마스크 안 쓰고 근무""",멍게,니부터 코로나 걸려서 디져뿌라 색갸 경상도 욕맥이는 색기가 ㅉㅉ,8901947,https://phinf.pstatic.net/contact/20180524_34/1527090979312Iwvhj_PNG/image.png,http://blog.naver.com/uviki1004,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690335,,180.71.251.9,1,South Korea,0,
40881620,"""'집단 감염' 구로구 콜센터 직원들, 마스크 안 쓰고 근무""",***y7u8m3wgi,"이젠 신천지 말고 또다른 희생양을 찾아야 되겄네?
신천지만 떄리면서 감염원 입국금지않고 국민들고통외면한채 
선거에서 지 밥그릇만 챙기려는 문가놈 바쁘겠다.",1158126469,https://cdn-city.livere.com/images/user_profile_3,,kakao,1,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690335,,98.169.116.138,1,United States,0,
40883023,"구로 콜센터 '다닥다닥 붙어' 근무…""터질 게 터졌다""",서정부락,"구로 콜센터 '다닥다닥 붙어' 근무…""터질 게 터졌다",b7af2eeab0d55260d02184e402a468a7f35bb43e1b3d82c65977402c54571704,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/dabong62,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690290,,119.206.227.63,1,South Korea,0,
40882744,"구로 콜센터 '다닥다닥 붙어' 근무…""터질 게 터졌다""",이지스,정부 잘못을 콜센터 작업환경이 붙어있었다 ? 로 논지 흐리기 기사 뭐지? 정부하는짓은 한마디 안하고 왜 자국민 탓을하지? 기사수준참.,31868096,https://phinf.pstatic.net/contact/20200204_110/1580748846348WSXVt_JPEG/SAM_0279-0.JPG,http://blog.naver.com/ford2277,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690290,,49.168.200.143,1,South Korea,0,
40882508,"구로 콜센터 '다닥다닥 붙어' 근무…""터질 게 터졌다""",utm,좌표찍고있네.  사이비정치 피해방지법부터 만들어라,180940697,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/utman700,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690290,,175.123.37.131,1,South Korea,0,
40882238,"구로 콜센터 '다닥다닥 붙어' 근무…""터질 게 터졌다""",nuty****,신천지도 다닥다닥 콜센터도 다닥다닥 콜센터 직원 들도 신천지만큼이나 죽일것들인가요??????????????????????,769c148318fcbea94a2cd5baf00f2f7e79e1faf501ba6dd9a7594fbcaba7bd9d,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/nuty1310,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690290,,121.137.157.138,1,South Korea,0,
40882061,"구로 콜센터 '다닥다닥 붙어' 근무…""터질 게 터졌다""",함께하는,"신천지의 손과 발에 족쇄를 채우게 될 
'유사(사이비)종교 피해방지법' 입법 청원에 서명 부탁드려요. 
주위 분들에게도 공유해주세요. 

https://www1.president.go.kr/petitions/Temp/LZ5bht",182551716,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/galongwith,naver,1,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690290,,114.207.94.116,1,South Korea,0,
40880049,"""1m 다닥다닥"" 코로나에 뚫린 금융사 콜센터…""터질 게 터졌다""",***y7u8m3wgi,"이젠 신천지 말고 또다른 희생양을 찾아야 되겄네?
신천지만 떄리면서 감염원 입국금지않고 국민들고통외면한채 
선거에서 지 밥그릇만 챙기려는 문가놈 바쁘겠다.",1158126469,https://cdn-city.livere.com/images/user_profile_3,,kakao,6,1,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690290,,98.169.116.138,1,United States,0,
40882979,인구 200여 명' 오지에도 11명 확진…감염 미스터리,빠쳐짱,"박찬종씨가 답을 주더라.

https://www.youtube.com/watch?v=6GNIwMJtoxs&t=27s",35322817,https://ssl.pstatic.net/static/pwe/address/img_profile.png,,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,125.183.41.188,1,South Korea,0,
40882921,인구 200여 명' 오지에도 11명 확진…감염 미스터리,뿔가싸이,이곳저곳 복사붙이기 하느라 고생한다,14075851,https://phinf.pstatic.net/contact/20180510_264/1525915955709FXgVD_PNG/avatar_profile.png,http://blog.naver.com/kln9983,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,211.58.31.52,1,South Korea,0,
40882892,인구 200여 명' 오지에도 11명 확진…감염 미스터리,대두,"마을회관에서 다같이 식사하시고, 소일거리하시고 사랑방처럼 쓰시던데 원인이 그게 아닌지 생각이 되네요",19631f2500b9644c975e2f56ca275d1601d9848296b5080d61ff01f0d3cf42c6,https://phinf.pstatic.net/contact/20200114_260/1578968685739xa5r2_JPEG/profileImage.jpg,http://blog.naver.com/jcyang9941,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,222.235.75.47,1,South Korea,0,
40882428,인구 200여 명' 오지에도 11명 확진…감염 미스터리,흔해,생각 짧기는,14802110,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/ssheodlf,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,175.114.209.178,1,South Korea,0,
40882412,인구 200여 명' 오지에도 11명 확진…감염 미스터리,흔해,네 우동사리나 걱정해라 생각 짧은게 누구 닮았누,14802110,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/ssheodlf,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,175.114.209.178,1,South Korea,0,
40882333,인구 200여 명' 오지에도 11명 확진…감염 미스터리,모가지,신천지 검사99%이상했다는데 ㅋㅋ 지금퍼지는거면 신천지가아니라 이제 일반인감염통해서지. 이런건 끝까지생각안하네 ㅋㅋ.,37024747,https://phinf.pstatic.net/contact/profile/blog/52/69/uuuklkl.jpg,http://blog.naver.com/uuuklkl,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,182.221.248.222,1,South Korea,0,
40882302,인구 200여 명' 오지에도 11명 확진…감염 미스터리,야무진,"신천지 관련 전파자가 80~90%가 되는건 뭐로 설명할래?
중국 사람들이 전파했다 할래?
아니면 니가 전파시켰냐?
모든 사람들이 신천지 관련해서 전국적으로 전파되었다 하는데 아니라 하다니 넌 참 특이한 사람이다.",49195010,https://phinf.pstatic.net/contact/20171231_24/1514674387884STrVM_JPEG/image.jpg,http://blog.naver.com/wlwjddnl,naver,0,1,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,220.93.144.26,1,South Korea,0,
40882240,인구 200여 명' 오지에도 11명 확진…감염 미스터리,9397****,"그럼 신천지가 한국에 우한코로나 퍼트린 최고의 이단집단인건 당연한거고
이놈은 ㅇㅂ마냥 그냥 싸지르네 ㅂ신천지가 한국에 우한코로나 퍼트린 지분 50퍼이상인데
포장하고싶냐?",19871054,https://ssl.pstatic.net/static/pwe/address/img_profile.png,http://blog.naver.com/93979044,naver,0,0,https://news.sbs.co.kr/news/endPage.do?news_id=N1005690279,,220.87.96.22,1,South Korea,0,
